surah	ayah	word_index	morpheme_index	qac_ref	surface_ar	lemma_ar	root_ar	root_norm	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	number	gender
48	10	7	1	48:10:7:1	يَدُ	يَد	ي د ي	ي د ي	N	STEM	STEM|POS:N|LEM:yad|ROOT:ydy|FS|NOM							
48	10	8	1	48:10:8:1	ٱللَّهِ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN							
48	10	9	1	48:10:9:1	فَوْقَ	فَوْق	ف و ق	ف و ق	N	STEM	STEM|POS:N|LEM:fawoq|ROOT:fwq|M|ACC							
48	10	10	1	48:10:10:1	أَيْدِي	يَد	ي د ي	ي د ي	N	STEM	STEM|POS:N|LEM:yad|ROOT:ydy|FP|NOM							
48	10	10	2	48:10:10:2	هِمْ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	10	11	1	48:10:11:1	فَ				REM	PREFIX	PREFIX|f:REM+							
48	10	11	2	48:10:11:2	مَن	مَن			REL	STEM	STEM|POS:REL|LEM:man							
48	10	12	1	48:10:12:1	نَّكَثَ	نَّكَثَ	ن ك ث	ن ك ث	V	STEM	STEM|POS:V|PERF|LEM:n~akava|ROOT:nkv|3MS	PERF						
48	10	13	1	48:10:13:1	فَ				REM	PREFIX	PREFIX|f:REM+							
48	10	13	2	48:10:13:2	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~							
48	10	13	3	48:10:13:3	مَا	مَا			PREV	STEM	STEM|POS:PREV|LEM:maA							
48	10	14	1	48:10:14:1	يَنكُثُ	نَّكَثَ	ن ك ث	ن ك ث	V	STEM	STEM|POS:V|IMPF|LEM:n~akava|ROOT:nkv|3MS	IMPF						
48	10	15	1	48:10:15:1	عَلَىٰ	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`							
48	10	16	1	48:10:16:1	نَفْسِ	نَفْس	ن ف س	ن ف س	N	STEM	STEM|POS:N|LEM:nafos|ROOT:nfs|FS|GEN							
48	10	16	2	48:10:16:2	هِۦ				PRON	SUFFIX	SUFFIX|PRON:3MS							
48	10	17	1	48:10:17:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	10	17	2	48:10:17:2	مَنْ	مَن			REL	STEM	STEM|POS:REL|LEM:man							
48	10	18	1	48:10:18:1	أَوْفَىٰ	أَوْفَىٰ	و ف ي	و ف ي	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>awofaY`|ROOT:wfy|3MS	PERF			IV			
48	10	19	1	48:10:19:1	بِ				P	PREFIX	PREFIX|bi+							
48	10	19	2	48:10:19:2	مَا	مَا			REL	STEM	STEM|POS:REL|LEM:maA							
48	10	20	1	48:10:20:1	عَٰهَدَ	عَٰهَدَ	ع ه د	ع ه د	V	STEM	STEM|POS:V|PERF|(III)|LEM:Ea`hada|ROOT:Ehd|3MS	PERF			III			
48	10	21	1	48:10:21:1	عَلَيْ	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`							
48	10	21	2	48:10:21:2	هُ				PRON	SUFFIX	SUFFIX|PRON:3MS							
48	10	22	1	48:10:22:1	ٱللَّهَ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|ACC							
48	10	23	1	48:10:23:1	فَ				REM	PREFIX	PREFIX|f:REM+							
48	10	23	2	48:10:23:2	سَ				FUT	PREFIX	PREFIX|sa+							
48	10	23	3	48:10:23:3	يُؤْتِي	آتَى	ء ت ي	ء ت ي	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:A^taY|ROOT:Aty|3MS	IMPF			IV			
48	10	23	4	48:10:23:4	هِ				PRON	SUFFIX	SUFFIX|PRON:3MS							
48	10	24	1	48:10:24:1	أَجْرًا	أَجْر	ء ج ر	ء ج ر	N	STEM	STEM|POS:N|LEM:>ajor|ROOT:Ajr|M|INDEF|ACC							
48	10	25	1	48:10:25:1	عَظِيمًا	عَظِيم	ع ظ م	ع ظ م	ADJ	STEM	STEM|POS:ADJ|LEM:EaZiym|ROOT:EZm|MS|INDEF|ACC							
48	11	1	1	48:11:1:1	سَ				FUT	PREFIX	PREFIX|sa+							
48	11	1	2	48:11:1:2	يَقُولُ	قَالَ	ق و ل	ق و ل	V	STEM	STEM|POS:V|IMPF|LEM:qaAla|ROOT:qwl|3MS	IMPF						
48	11	2	1	48:11:2:1	لَ				P	PREFIX	PREFIX|l:P+							
48	11	2	2	48:11:2:2	كَ				PRON	STEM	STEM|POS:PRON|2MS							
48	11	3	1	48:11:3:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	11	3	2	48:11:3:2	مُخَلَّفُونَ	مُخَلَّفُون	خ ل ف	خ ل ف	N	STEM	STEM|POS:N|PASS|PCPL|(II)|LEM:muxal~afuwn|ROOT:xlf|MP|NOM			PASS	II			
48	11	4	1	48:11:4:1	مِنَ	مِن			P	STEM	STEM|POS:P|LEM:min							
48	11	5	1	48:11:5:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	11	5	2	48:11:5:2	أَعْرَابِ	أَعْرَاب	ع ر ب	ع ر ب	N	STEM	STEM|POS:N|LEM:>aEoraAb|ROOT:Erb|MP|GEN							
48	11	6	1	48:11:6:1	شَغَلَتْ	شَغَلَتْ	ش غ ل	ش غ ل	V	STEM	STEM|POS:V|PERF|LEM:$agalato|ROOT:$gl|3FS	PERF						
48	11	6	2	48:11:6:2	نَآ				PRON	SUFFIX	SUFFIX|PRON:1P							
48	11	7	1	48:11:7:1	أَمْوَٰلُ	مَال	م و ل	م و ل	N	STEM	STEM|POS:N|LEM:maAl|ROOT:mwl|MP|NOM							
48	11	7	2	48:11:7:2	نَا				PRON	SUFFIX	SUFFIX|PRON:1P							
48	11	8	1	48:11:8:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	11	8	2	48:11:8:2	أَهْلُو	أَهْل	ء ه ل	ء ه ل	N	STEM	STEM|POS:N|LEM:>ahol|ROOT:Ahl|NOM							
48	11	8	3	48:11:8:3	نَا				PRON	SUFFIX	SUFFIX|PRON:1P							
48	11	9	1	48:11:9:1	فَ				REM	PREFIX	PREFIX|f:REM+							
48	11	9	2	48:11:9:2	ٱسْتَغْفِرْ	ٱسْتَغْفَرَ	غ ف ر	غ ف ر	V	STEM	STEM|POS:V|IMPV|(X)|LEM:{sotagofara|ROOT:gfr|2MS	IMPV			X			
48	11	10	1	48:11:10:1	لَ				P	PREFIX	PREFIX|l:P+							
48	11	10	2	48:11:10:2	نَا				PRON	STEM	STEM|POS:PRON|1P							
48	11	11	1	48:11:11:1	يَقُولُ	قَالَ	ق و ل	ق و ل	V	STEM	STEM|POS:V|IMPF|LEM:qaAla|ROOT:qwl|3MP	IMPF						
48	11	11	2	48:11:11:2	ونَ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	11	12	1	48:11:12:1	بِ				P	PREFIX	PREFIX|bi+							
48	11	12	2	48:11:12:2	أَلْسِنَتِ	لِسَان	ل س ن	ل س ن	N	STEM	STEM|POS:N|LEM:lisaAn|ROOT:lsn|MP|GEN							
48	11	12	3	48:11:12:3	هِم				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	11	13	1	48:11:13:1	مَّا	مَا			REL	STEM	STEM|POS:REL|LEM:maA							
48	11	14	1	48:11:14:1	لَيْسَ	لَّيْسَ	ل ي س	ل ي س	V	STEM	STEM|POS:V|PERF|LEM:l~ayosa|ROOT:lys|SP:kaAn|3MS	PERF						
48	11	15	1	48:11:15:1	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY							
48	11	16	1	48:11:16:1	قُلُوبِ	قَلْب	ق ل ب	ق ل ب	N	STEM	STEM|POS:N|LEM:qalob|ROOT:qlb|FP|GEN							
48	11	16	2	48:11:16:2	هِمْ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	11	17	1	48:11:17:1	قُلْ	قَالَ	ق و ل	ق و ل	V	STEM	STEM|POS:V|IMPV|LEM:qaAla|ROOT:qwl|2MS	IMPV						
48	11	18	1	48:11:18:1	فَ				REM	PREFIX	PREFIX|f:REM+							
48	11	18	2	48:11:18:2	مَن	مَن			REL	STEM	STEM|POS:REL|LEM:man							
48	11	19	1	48:11:19:1	يَمْلِكُ	مَلَكَتْ	م ل ك	م ل ك	V	STEM	STEM|POS:V|IMPF|LEM:malakato|ROOT:mlk|3MS	IMPF						
48	11	20	1	48:11:20:1	لَ				P	PREFIX	PREFIX|l:P+							
48	11	20	2	48:11:20:2	كُم				PRON	STEM	STEM|POS:PRON|2MP							
48	11	21	1	48:11:21:1	مِّنَ	مِن			P	STEM	STEM|POS:P|LEM:min							
48	11	22	1	48:11:22:1	ٱللَّهِ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN							
48	11	23	1	48:11:23:1	شَيْـًٔا	شَىْء	ش ي ء	ش ي ء	N	STEM	STEM|POS:N|LEM:$aYo'|ROOT:$yA|M|INDEF|ACC							
48	11	24	1	48:11:24:1	إِنْ	إِن			COND	STEM	STEM|POS:COND|LEM:<in							
48	11	25	1	48:11:25:1	أَرَادَ	أَرَادَ	ر و د	ر و د	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>araAda|ROOT:rwd|3MS	PERF			IV			
48	11	26	1	48:11:26:1	بِ				P	PREFIX	PREFIX|bi+							
48	11	26	2	48:11:26:2	كُمْ				PRON	STEM	STEM|POS:PRON|2MP							
48	11	27	1	48:11:27:1	ضَرًّا	ضَرّ	ض ر ر	ض ر ر	N	STEM	STEM|POS:N|LEM:Dar~|ROOT:Drr|M|INDEF|ACC							
48	11	28	1	48:11:28:1	أَوْ	أَو			CONJ	STEM	STEM|POS:CONJ|LEM:>aw							
48	11	29	1	48:11:29:1	أَرَادَ	أَرَادَ	ر و د	ر و د	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>araAda|ROOT:rwd|3MS	PERF			IV			
48	11	30	1	48:11:30:1	بِ				P	PREFIX	PREFIX|bi+							
48	11	30	2	48:11:30:2	كُمْ				PRON	STEM	STEM|POS:PRON|2MP							
48	11	31	1	48:11:31:1	نَفْعًۢا	نَفْع	ن ف ع	ن ف ع	N	STEM	STEM|POS:N|LEM:nafoE|ROOT:nfE|M|INDEF|ACC							
48	11	32	1	48:11:32:1	بَلْ	بَل			RET	STEM	STEM|POS:RET|LEM:bal							
48	11	33	1	48:11:33:1	كَانَ	كَانَ	ك و ن	ك و ن	V	STEM	STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MS	PERF						
48	11	34	1	48:11:34:1	ٱللَّهُ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM							
48	11	35	1	48:11:35:1	بِ				P	PREFIX	PREFIX|bi+							
48	11	35	2	48:11:35:2	مَا	مَا			REL	STEM	STEM|POS:REL|LEM:maA							
48	11	36	1	48:11:36:1	تَعْمَلُ	عَمِلَ	ع م ل	ع م ل	V	STEM	STEM|POS:V|IMPF|LEM:Eamila|ROOT:Eml|2MP	IMPF						
48	11	36	2	48:11:36:2	ونَ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	11	37	1	48:11:37:1	خَبِيرًۢا	خَبِير	خ ب ر	خ ب ر	N	STEM	STEM|POS:N|LEM:xabiyr|ROOT:xbr|MS|INDEF|ACC							
48	12	1	1	48:12:1:1	بَلْ	بَل			RET	STEM	STEM|POS:RET|LEM:bal							
48	12	2	1	48:12:2:1	ظَنَن	ظَنَّ	ظ ن ن	ظ ن ن	V	STEM	STEM|POS:V|PERF|LEM:Zan~a|ROOT:Znn|2MP	PERF						
48	12	2	2	48:12:2:2	تُمْ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	12	3	1	48:12:3:1	أَن	أَن			SUB	STEM	STEM|POS:SUB|LEM:>an							
48	12	4	1	48:12:4:1	لَّن	لَن			NEG	STEM	STEM|POS:NEG|LEM:lan							
48	12	5	1	48:12:5:1	يَنقَلِبَ	ٱنقَلَبَ	ق ل ب	ق ل ب	V	STEM	STEM|POS:V|IMPF|(VII)|LEM:{nqalaba|ROOT:qlb|3MS|MOOD:SUBJ	IMPF	SUBJ		VII			
48	12	6	1	48:12:6:1	ٱل				DET	PREFIX	PREFIX|Al+							
48	12	6	2	48:12:6:2	رَّسُولُ	رَسُول	ر س ل	ر س ل	N	STEM	STEM|POS:N|LEM:rasuwl|ROOT:rsl|M|NOM							
48	12	7	1	48:12:7:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	12	7	2	48:12:7:2	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	12	7	3	48:12:7:3	مُؤْمِنُونَ	مُؤْمِن	ء م ن	ء م ن	N	STEM	STEM|POS:N|ACT|PCPL|(IV)|LEM:mu&omin|ROOT:Amn|MP|NOM			ACT	IV			
48	12	8	1	48:12:8:1	إِلَىٰٓ	إِلَىٰ			P	STEM	STEM|POS:P|LEM:<ilaY`							
48	12	9	1	48:12:9:1	أَهْلِي	أَهْل	ء ه ل	ء ه ل	N	STEM	STEM|POS:N|LEM:>ahol|ROOT:Ahl|GEN							
48	12	9	2	48:12:9:2	هِمْ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	12	10	1	48:12:10:1	أَبَدًا	أَبَدًا	ء ب د	ء ب د	T	STEM	STEM|POS:T|LEM:>abadFA|ROOT:Abd|M|INDEF|ACC							
48	12	11	1	48:12:11:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	12	11	2	48:12:11:2	زُيِّنَ	زَيَّنَ	ز ي ن	ز ي ن	V	STEM	STEM|POS:V|PERF|PASS|(II)|LEM:zay~ana|ROOT:zyn|3MS	PERF		PASS	II			
48	12	12	1	48:12:12:1	ذَٰلِكَ	ذَٰلِك			DEM	STEM	STEM|POS:DEM|LEM:*a`lik|MS							
48	12	13	1	48:12:13:1	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY							
48	12	14	1	48:12:14:1	قُلُوبِ	قَلْب	ق ل ب	ق ل ب	N	STEM	STEM|POS:N|LEM:qalob|ROOT:qlb|FP|GEN							
48	12	14	2	48:12:14:2	كُمْ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	12	15	1	48:12:15:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	12	15	2	48:12:15:2	ظَنَن	ظَنَّ	ظ ن ن	ظ ن ن	V	STEM	STEM|POS:V|PERF|LEM:Zan~a|ROOT:Znn|2MP	PERF						
48	12	15	3	48:12:15:3	تُمْ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	12	16	1	48:12:16:1	ظَنَّ	ظَنّ	ظ ن ن	ظ ن ن	N	STEM	STEM|POS:N|LEM:Zan~|ROOT:Znn|M|ACC							
48	12	17	1	48:12:17:1	ٱل				DET	PREFIX	PREFIX|Al+							
48	12	17	2	48:12:17:2	سَّوْءِ	سَوْء	س و ء	س و ء	N	STEM	STEM|POS:N|LEM:sawo'|ROOT:swA|M|GEN							
48	12	18	1	48:12:18:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	12	18	2	48:12:18:2	كُن	كَانَ	ك و ن	ك و ن	V	STEM	STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|2MP	PERF						
48	12	18	3	48:12:18:3	تُمْ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	12	19	1	48:12:19:1	قَوْمًۢا	قَوْم	ق و م	ق و م	N	STEM	STEM|POS:N|LEM:qawom|ROOT:qwm|M|INDEF|ACC							
48	12	20	1	48:12:20:1	بُورًا	بُور	ب و ر	ب و ر	ADJ	STEM	STEM|POS:ADJ|LEM:buwr|ROOT:bwr|MP|INDEF|ACC							
48	13	1	1	48:13:1:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	13	1	2	48:13:1:2	مَن	مَن			REL	STEM	STEM|POS:REL|LEM:man							
48	13	2	1	48:13:2:1	لَّمْ	لَم			NEG	STEM	STEM|POS:NEG|LEM:lam							
48	13	3	1	48:13:3:1	يُؤْمِنۢ	ءَامَنَ	ء م ن	ء م ن	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:'aAmana|ROOT:Amn|3MS|MOOD:JUS	IMPF	JUS		IV			
48	13	4	1	48:13:4:1	بِ				P	PREFIX	PREFIX|bi+							
48	13	4	2	48:13:4:2	ٱللَّهِ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN							
48	13	5	1	48:13:5:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	13	5	2	48:13:5:2	رَسُولِ	رَسُول	ر س ل	ر س ل	N	STEM	STEM|POS:N|LEM:rasuwl|ROOT:rsl|M|GEN							
48	13	5	3	48:13:5:3	هِۦ				PRON	SUFFIX	SUFFIX|PRON:3MS							
48	13	6	1	48:13:6:1	فَ				REM	PREFIX	PREFIX|f:REM+							
48	13	6	2	48:13:6:2	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~							
48	13	6	3	48:13:6:3	آ				PRON	SUFFIX	SUFFIX|PRON:1P							
48	13	7	1	48:13:7:1	أَعْتَدْ	أَعْتَدَتْ	ع ت د	ع ت د	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>aEotadato|ROOT:Etd|1P	PERF			IV			
48	13	7	2	48:13:7:2	نَا				PRON	SUFFIX	SUFFIX|PRON:1P							
48	13	8	1	48:13:8:1	لِ				P	PREFIX	PREFIX|l:P+							
48	13	8	2	48:13:8:2	لْ				DET	PREFIX	PREFIX|Al+							
48	13	8	3	48:13:8:3	كَٰفِرِينَ	كَٰفِرُون	ك ف ر	ك ف ر	N	STEM	STEM|POS:N|ACT|PCPL|LEM:ka`firuwn|ROOT:kfr|MP|GEN			ACT				
48	13	9	1	48:13:9:1	سَعِيرًا	سَعِير	س ع ر	س ع ر	N	STEM	STEM|POS:N|LEM:saEiyr|ROOT:sEr|M|INDEF|ACC							
48	14	1	1	48:14:1:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	14	1	2	48:14:1:2	لِ				P	PREFIX	PREFIX|l:P+							
48	14	1	3	48:14:1:3	لَّهِ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN							
48	14	2	1	48:14:2:1	مُلْكُ	مُلْك	م ل ك	م ل ك	N	STEM	STEM|POS:N|LEM:mulok|ROOT:mlk|M|NOM							
48	14	3	1	48:14:3:1	ٱل				DET	PREFIX	PREFIX|Al+							
48	14	3	2	48:14:3:2	سَّمَٰوَٰتِ	سَمَآء	س م و	س م و	N	STEM	STEM|POS:N|LEM:samaA^'|ROOT:smw|FP|GEN							
48	14	4	1	48:14:4:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	14	4	2	48:14:4:2	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	14	4	3	48:14:4:3	أَرْضِ	أَرْض	ء ر ض	ء ر ض	N	STEM	STEM|POS:N|LEM:>aroD|ROOT:ArD|F|GEN							
48	14	5	1	48:14:5:1	يَغْفِرُ	غَفَرَ	غ ف ر	غ ف ر	V	STEM	STEM|POS:V|IMPF|LEM:gafara|ROOT:gfr|3MS	IMPF						
48	14	6	1	48:14:6:1	لِ				P	PREFIX	PREFIX|l:P+							
48	14	6	2	48:14:6:2	مَن	مَن			REL	STEM	STEM|POS:REL|LEM:man							
48	14	7	1	48:14:7:1	يَشَآءُ	شَآءَ	ش ي ء	ش ي ء	V	STEM	STEM|POS:V|IMPF|LEM:$aA^'a|ROOT:$yA|3MS	IMPF						
48	14	8	1	48:14:8:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	14	8	2	48:14:8:2	يُعَذِّبُ	عَذَّبَ	ع ذ ب	ع ذ ب	V	STEM	STEM|POS:V|IMPF|(II)|LEM:Ea*~aba|ROOT:E*b|3MS	IMPF			II			
48	14	9	1	48:14:9:1	مَن	مَن			REL	STEM	STEM|POS:REL|LEM:man							
48	14	10	1	48:14:10:1	يَشَآءُ	شَآءَ	ش ي ء	ش ي ء	V	STEM	STEM|POS:V|IMPF|LEM:$aA^'a|ROOT:$yA|3MS	IMPF						
48	14	11	1	48:14:11:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	14	11	2	48:14:11:2	كَانَ	كَانَ	ك و ن	ك و ن	V	STEM	STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MS	PERF						
48	14	12	1	48:14:12:1	ٱللَّهُ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM							
48	14	13	1	48:14:13:1	غَفُورًا	غَفُور	غ ف ر	غ ف ر	ADJ	STEM	STEM|POS:ADJ|LEM:gafuwr|ROOT:gfr|MS|INDEF|ACC							
48	14	14	1	48:14:14:1	رَّحِيمًا	رَّحِيم	ر ح م	ر ح م	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|INDEF|ACC							
48	15	1	1	48:15:1:1	سَ				FUT	PREFIX	PREFIX|sa+							
48	15	1	2	48:15:1:2	يَقُولُ	قَالَ	ق و ل	ق و ل	V	STEM	STEM|POS:V|IMPF|LEM:qaAla|ROOT:qwl|3MS	IMPF						
48	15	2	1	48:15:2:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	15	2	2	48:15:2:2	مُخَلَّفُونَ	مُخَلَّفُون	خ ل ف	خ ل ف	N	STEM	STEM|POS:N|PASS|PCPL|(II)|LEM:muxal~afuwn|ROOT:xlf|MP|NOM			PASS	II			
48	15	3	1	48:15:3:1	إِذَا	إِذَا			T	STEM	STEM|POS:T|LEM:<i*aA							
48	15	4	1	48:15:4:1	ٱنطَلَقْ	ٱنطَلَقَ	ط ل ق	ط ل ق	V	STEM	STEM|POS:V|PERF|(VII)|LEM:{nTalaqa|ROOT:Tlq|2MP	PERF			VII			
48	15	4	2	48:15:4:2	تُمْ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	15	5	1	48:15:5:1	إِلَىٰ	إِلَىٰ			P	STEM	STEM|POS:P|LEM:<ilaY`							
48	15	6	1	48:15:6:1	مَغَانِمَ	مَغَانِم	غ ن م	غ ن م	N	STEM	STEM|POS:N|LEM:magaAnim|ROOT:gnm|MP|GEN							
48	15	7	1	48:15:7:1	لِ				PRP	PREFIX	PREFIX|l:PRP+							
48	15	7	2	48:15:7:2	تَأْخُذُ	أَخَذَ	ء خ ذ	ء خ ذ	V	STEM	STEM|POS:V|IMPF|LEM:>axa*a|ROOT:Ax*|2MP|MOOD:SUBJ	IMPF	SUBJ					
48	15	7	3	48:15:7:3	و				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	15	7	4	48:15:7:4	هَا				PRON	SUFFIX	SUFFIX|PRON:3FS							
48	15	8	1	48:15:8:1	ذَرُ	يَذَرَ	و ذ ر	و ذ ر	V	STEM	STEM|POS:V|IMPV|LEM:ya*ara|ROOT:w*r|2MP	IMPV						
48	15	8	2	48:15:8:2	و				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	15	8	3	48:15:8:3	نَا				PRON	SUFFIX	SUFFIX|PRON:1P							
48	15	9	1	48:15:9:1	نَتَّبِعْ	ٱتَّبَعَ	ت ب ع	ت ب ع	V	STEM	STEM|POS:V|IMPF|(VIII)|LEM:{t~abaEa|ROOT:tbE|1P|MOOD:JUS	IMPF	JUS		VIII			
48	15	9	2	48:15:9:2	كُمْ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	15	10	1	48:15:10:1	يُرِيدُ	أَرَادَ	ر و د	ر و د	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:>araAda|ROOT:rwd|3MP	IMPF			IV			
48	15	10	2	48:15:10:2	ونَ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	15	11	1	48:15:11:1	أَن	أَن			SUB	STEM	STEM|POS:SUB|LEM:>an							
48	15	12	1	48:15:12:1	يُبَدِّلُ	بَدَّلَ	ب د ل	ب د ل	V	STEM	STEM|POS:V|IMPF|(II)|LEM:bad~ala|ROOT:bdl|3MP|MOOD:SUBJ	IMPF	SUBJ		II			
48	15	12	2	48:15:12:2	وا۟				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	15	13	1	48:15:13:1	كَلَٰمَ	كَلَٰم	ك ل م	ك ل م	N	STEM	STEM|POS:N|LEM:kala`m|ROOT:klm|M|ACC							
48	15	14	1	48:15:14:1	ٱللَّهِ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN							
48	15	15	1	48:15:15:1	قُل	قَالَ	ق و ل	ق و ل	V	STEM	STEM|POS:V|IMPV|LEM:qaAla|ROOT:qwl|2MS	IMPV						
48	15	16	1	48:15:16:1	لَّن	لَن			NEG	STEM	STEM|POS:NEG|LEM:lan							
48	15	17	1	48:15:17:1	تَتَّبِعُ	ٱتَّبَعَ	ت ب ع	ت ب ع	V	STEM	STEM|POS:V|IMPF|(VIII)|LEM:{t~abaEa|ROOT:tbE|2MP|MOOD:SUBJ	IMPF	SUBJ		VIII			
48	15	17	2	48:15:17:2	و				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	15	17	3	48:15:17:3	نَا				PRON	SUFFIX	SUFFIX|PRON:1P							
48	15	18	1	48:15:18:1	كَ				P	PREFIX	PREFIX|ka+							
48	15	18	2	48:15:18:2	ذَٰلِكُمْ	ذَٰلِك			DEM	STEM	STEM|POS:DEM|LEM:*a`lik|2MP							
48	15	19	1	48:15:19:1	قَالَ	قَالَ	ق و ل	ق و ل	V	STEM	STEM|POS:V|PERF|LEM:qaAla|ROOT:qwl|3MS	PERF						
48	15	20	1	48:15:20:1	ٱللَّهُ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM							
48	15	21	1	48:15:21:1	مِن	مِن			P	STEM	STEM|POS:P|LEM:min							
48	15	22	1	48:15:22:1	قَبْلُ	قَبْل	ق ب ل	ق ب ل	N	STEM	STEM|POS:N|LEM:qabol|ROOT:qbl|GEN							
48	15	23	1	48:15:23:1	فَ				REM	PREFIX	PREFIX|f:REM+							
48	15	23	2	48:15:23:2	سَ				FUT	PREFIX	PREFIX|sa+							
48	15	23	3	48:15:23:3	يَقُولُ	قَالَ	ق و ل	ق و ل	V	STEM	STEM|POS:V|IMPF|LEM:qaAla|ROOT:qwl|3MP	IMPF						
48	15	23	4	48:15:23:4	ونَ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	15	24	1	48:15:24:1	بَلْ	بَل			RET	STEM	STEM|POS:RET|LEM:bal							
48	15	25	1	48:15:25:1	تَحْسُدُ	حَسَدَ	ح س د	ح س د	V	STEM	STEM|POS:V|IMPF|LEM:Hasada|ROOT:Hsd|2MP	IMPF						
48	15	25	2	48:15:25:2	ونَ				PRON	SUFFIX	SUFFIX|PRON:2MP							
48	15	25	3	48:15:25:3	نَا				PRON	SUFFIX	SUFFIX|PRON:1P							
48	15	26	1	48:15:26:1	بَلْ	بَل			RET	STEM	STEM|POS:RET|LEM:bal							
48	15	27	1	48:15:27:1	كَانُ	كَانَ	ك و ن	ك و ن	V	STEM	STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MP	PERF						
48	15	27	2	48:15:27:2	وا۟				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	15	28	1	48:15:28:1	لَا	لَا			NEG	STEM	STEM|POS:NEG|LEM:laA							
