edge_id	source_position	target_position	edge_type	direction	confidence	exact_surface_span	evidence	reason
ae:v3:s048:011:pass1:attach:a2	q:48:11:1	q:48:11:3	subject	head-to-dependent	high	سَيَقُولُ | الْمُخَلَّفُونَ	agreement;word_order	ٱلْمُخَلَّفُونَ is the nominative subject of سَيَقُولُ.
ae:v3:s048:011:pass1:attach:a3	q:48:11:3	q:48:11:5	prep_complement	head-to-dependent	high	الْمُخَلَّفُونَ | الْأَعْرَابِ	case_government;local_syntax	مِنَ ٱلْأَعْرَابِ specifies the group of ٱلْمُخَلَّفُونَ.
ae:v3:s048:011:pass1:attach:a4	q:48:11:1	q:48:11:6	quoted_complement	head-to-dependent	high	سَيَقُولُ | شَغَلَتْنَا	local_syntax	شَغَلَتْنَا ... لَنَا is the direct utterance of سَيَقُولُ.
ae:v3:s048:011:pass1:attach:a5	q:48:11:6	q:48:11:6	direct_object	head-to-dependent	high	شَغَلَتْنَا	morphology	The نَا in شَغَلَتْنَا is the object suffix after the verbal stem.
ae:v3:s048:011:pass1:attach:a6	q:48:11:6	q:48:11:7	subject	head-to-dependent	high	شَغَلَتْنَا | أَمْوَالُنَا	agreement;word_order	أَمْوَٰلُنَا is the explicit subject of شَغَلَتْنَا.
ae:v3:s048:011:pass1:attach:a7	q:48:11:7	q:48:11:9	conjoined	head-to-dependent	high	أَمْوَالُنَا | وَأَهْلُونَا	parallelism;local_syntax	وَأَهْلُونَا is conjoined with أَمْوَٰلُنَا as a co-subject.
ae:v3:s048:011:pass1:attach:a8	q:48:11:11	q:48:11:12	prep_complement	head-to-dependent	high	فَاسْتَغْفِرْ	case_government	لَنَا marks the beneficiaries of ٱسْتَغْفِرْ.
ae:v3:s048:011:pass1:attach:a9	q:48:11:13	q:48:11:15	prep_complement	head-to-dependent	high	يَقُولُونَ | بِأَلْسِنَتِهِمْ	case_government	بِأَلْسِنَتِهِمْ gives the instrument of يَقُولُونَ.
ae:v3:s048:011:pass1:attach:a10	q:48:11:13	q:48:11:16	direct_object	head-to-dependent	high	يَقُولُونَ | مَا	local_syntax	مَا is the spoken content object of يَقُولُونَ.
ae:v3:s048:011:pass1:attach:a11	q:48:11:17	q:48:11:19	prep_complement	head-to-dependent	high	لَيْسَ | قُلُوبِهِمْ	case_government	فِى قُلُوبِهِمْ is the locative complement in the لَيْسَ clause.
ae:v3:s048:011:pass1:attach:a12	q:48:11:20	q:48:11:21	quoted_complement	head-to-dependent	high	قُلْ | فَمَنْ	local_syntax	فَمَن يَمْلِكُ ... خَبِيرًا is the utterance commanded by قُلْ.
ae:v3:s048:011:pass1:attach:a13	q:48:11:23	q:48:11:22	subject	head-to-dependent	high	يَمْلِكُ | فَمَنْ	word_order	مَن is the interrogative subject of يَمْلِكُ.
ae:v3:s048:011:pass1:attach:a14	q:48:11:23	q:48:11:24	prep_complement	head-to-dependent	high	يَمْلِكُ	case_government	لَكُمْ marks those for whom power would be held by يَمْلِكُ.
ae:v3:s048:011:pass1:attach:a15	q:48:11:23	q:48:11:26	prep_complement	head-to-dependent	high	يَمْلِكُ | اللَّهِ	case_government	مِّنَ ٱللَّهِ marks the source from which power is denied.
ae:v3:s048:011:pass1:attach:a16	q:48:11:23	q:48:11:27	direct_object	head-to-dependent	high	يَمْلِكُ | شَيْئَاً	case_government	شَيْـًٔا is the accusative object of يَمْلِكُ.
ae:v3:s048:011:pass1:attach:a17	q:48:11:29	q:48:11:32	direct_object	head-to-dependent	high	أَرَادَ | ضَرَّاً	case_government	ضَرًّا is the thing intended by أَرَادَ.
ae:v3:s048:011:pass1:attach:a18	q:48:11:29	q:48:11:31	prep_complement	head-to-dependent	high	أَرَادَ	case_government	بِكُمْ marks the target of أَرَادَ.
ae:v3:s048:011:pass1:attach:a19	q:48:11:29	q:48:11:34	conjoined	head-to-dependent	high	أَرَادَ | أَرَادَ	parallelism;local_syntax	أَوْ أَرَادَ is coordinated with the first أَرَادَ as an alternative.
ae:v3:s048:011:pass1:attach:a20	q:48:11:34	q:48:11:36	prep_complement	head-to-dependent	high	أَرَادَ	case_government	بِكُمْ marks the target of the second أَرَادَ.
ae:v3:s048:011:pass1:attach:a21	q:48:11:34	q:48:11:37	direct_object	head-to-dependent	high	أَرَادَ | نَفْعَاً	case_government	نَفْعًا is the thing intended by the second أَرَادَ.
ae:v3:s048:011:pass1:attach:a22	q:48:11:39	q:48:11:40	subject	head-to-dependent	high	كَانَ | اللَّهُ	case_government	ٱللَّهُ is the ism of كَانَ.
ae:v3:s048:011:pass1:attach:a23	q:48:11:39	q:48:11:44	kana_predicate	head-to-dependent	high	كَانَ | خَبِيرَاً	case_government	خَبِيرًا is the khabar of كَانَ.
ae:v3:s048:011:pass1:attach:a24	q:48:11:44	q:48:11:42	prep_complement	head-to-dependent	high	خَبِيرَاً | بِمَا	case_government	بِمَا attaches the domain of knowledge to خَبِيرًا.
ae:v3:s048:011:pass1:attach:a25	q:48:11:43	q:48:11:42	direct_object	head-to-dependent	high	تَعْمَلُونَ | بِمَا	local_syntax	مَا is the relative object of تَعْمَلُونَ.
ae:v3:s048:012:pass1:attach:a1	q:48:12:2	q:48:12:3	clausal_complement	head-to-dependent	high	ظَنَنْتُمْ | أَنْ	local_syntax	أَن لَّن يَنقَلِبَ ... أَبَدًا is the complement of ظَنَنتُمْ.
ae:v3:s048:012:pass1:attach:a2	q:48:12:5	q:48:12:6	subject	head-to-dependent	high	يَنْقَلِبَ | الرَّسُولُ	case_government;word_order	ٱلرَّسُولُ is the nominative subject of يَنقَلِبَ.
ae:v3:s048:012:pass1:attach:a3	q:48:12:6	q:48:12:8	conjoined	head-to-dependent	high	الرَّسُولُ | وَالْمُؤْمِنُونَ	parallelism;local_syntax	وَٱلْمُؤْمِنُونَ is conjoined with ٱلرَّسُولُ as subject.
ae:v3:s048:012:pass1:attach:a4	q:48:12:5	q:48:12:10	prep_complement	head-to-dependent	high	يَنْقَلِبَ | أَهْلِيهِمْ	case_government	إِلَى أَهْلِيهِمْ marks the destination of يَنقَلِبَ.
ae:v3:s048:012:pass1:attach:a5	q:48:12:5	q:48:12:11	adverbial	head-to-dependent	high	يَنْقَلِبَ | أَبَدَاً	case_government;local_syntax	أَبَدًا temporally reinforces لَنْ يَنقَلِبَ.
ae:v3:s048:012:pass1:attach:a6	q:48:12:13	q:48:12:14	subject	head-to-dependent	high	وَزُيِّنَ | ذَلِكَ	word_order	ذَٰلِكَ is the passive subject of زُيِّنَ.
ae:v3:s048:012:pass1:attach:a7	q:48:12:13	q:48:12:16	prep_complement	head-to-dependent	high	وَزُيِّنَ | قُلُوبِكُمْ	case_government	فِى قُلُوبِكُمْ gives the place where ذَٰلِكَ was beautified.
ae:v3:s048:012:pass1:attach:a8	q:48:12:18	q:48:12:19	cognate_acc	head-to-dependent	high	وَظَنَنْتُمْ | ظَنَّ	case_government;formulaic_construction	ظَنَّ is the cognate accusative of ظَنَنتُمْ.
ae:v3:s048:012:pass1:attach:a9	q:48:12:19	q:48:12:20	idafa	head-to-dependent	high	ظَنَّ | السَّوْءِ	morphology	ٱلسَّوْءِ is the genitive complement of ظَنَّ.
ae:v3:s048:012:pass1:attach:a10	q:48:12:22	q:48:12:23	kana_predicate	head-to-dependent	high	وَكُنْتُمْ | قَوْمَاً	case_government	قَوْمًا is the predicate of كُنتُمْ.
ae:v3:s048:012:pass1:attach:a11	q:48:12:23	q:48:12:24	adjective	head-to-dependent	high	قَوْمَاً | بُورَاً	agreement;case_government	بُورًا qualifies قَوْمًا.
ae:v3:s048:013:pass1:attach:a1	q:48:13:4	q:48:13:6	prep_complement	head-to-dependent	high	يُؤْمِنْ | بِاللَّهِ	case_government	بِٱللَّهِ is the belief complement of يُؤْمِن.
ae:v3:s048:013:pass1:attach:a2	q:48:13:6	q:48:13:8	conjoined	head-to-dependent	high	بِاللَّهِ | وَرَسُولِهِ	parallelism;local_syntax	وَرَسُولِهِ is conjoined with ٱللَّهِ under بِ.
ae:v3:s048:013:pass1:attach:a3	q:48:13:10	q:48:13:10	particle_complement	head-to-dependent	high		morphology	The نَا suffix is the governed ism of إِنَّ in إِنَّا.
ae:v3:s048:013:pass1:attach:a4	q:48:13:10	q:48:13:11	predication	head-to-dependent	high	فَإِنَّا | أَعْتَدْنَا	local_syntax	أَعْتَدْنَا supplies the predicate content of إِنَّا.
ae:v3:s048:013:pass1:attach:a5	q:48:13:11	q:48:13:13	prep_complement	head-to-dependent	high	أَعْتَدْنَا | لِلْكَافِرِينَ	case_government	لِلْكَٰفِرِينَ marks the recipients of أَعْتَدْنَا.
ae:v3:s048:013:pass1:attach:a6	q:48:13:11	q:48:13:14	direct_object	head-to-dependent	high	أَعْتَدْنَا | سَعِيرَاً	case_government	سَعِيرًا is the object prepared by أَعْتَدْنَا.
ae:v3:s048:014:pass1:attach:a1	q:48:14:4	q:48:14:3	prep_complement	head-to-dependent	high	مُلْكُ | وَلِلَّهِ	case_government	لِلَّهِ is the fronted possessive complement of مُلْكُ.
ae:v3:s048:014:pass1:attach:a2	q:48:14:4	q:48:14:3	predication	head-to-dependent	high	مُلْكُ | وَلِلَّهِ	local_syntax	لِلَّهِ serves as the predicate for مُلْكُ.
ae:v3:s048:014:pass1:attach:a3	q:48:14:4	q:48:14:5	idafa	head-to-dependent	high	مُلْكُ | السَّمَاوَاتِ	morphology	ٱلسَّمَٰوَٰتِ is the genitive complement of مُلْكُ.
ae:v3:s048:014:pass1:attach:a4	q:48:14:5	q:48:14:7	conjoined	head-to-dependent	high	السَّمَاوَاتِ | وَالْأَرْضِ	parallelism;local_syntax	وَٱلْأَرْضِ is conjoined with ٱلسَّمَٰوَٰتِ.
ae:v3:s048:014:pass1:attach:a5	q:48:14:8	q:48:14:10	prep_complement	head-to-dependent	high	يَغْفِرُ | لِمَنْ	case_government	لِمَن marks the beneficiary of يَغْفِرُ.
ae:v3:s048:014:pass1:attach:a6	q:48:14:11	q:48:14:10	direct_object	head-to-dependent	high	يَشَاءُ | لِمَنْ	local_syntax	مَن is the object within the relative clause يَشَآءُ.
ae:v3:s048:014:pass1:attach:a7	q:48:14:8	q:48:14:13	conjoined	head-to-dependent	high	يَغْفِرُ | وَيُعَذِّبُ	parallelism;local_syntax	وَيُعَذِّبُ is coordinated with يَغْفِرُ.
ae:v3:s048:014:pass1:attach:a8	q:48:14:13	q:48:14:14	direct_object	head-to-dependent	high	وَيُعَذِّبُ | مَنْ	case_government	مَن is the direct object of يُعَذِّبُ.
ae:v3:s048:014:pass1:attach:a9	q:48:14:15	q:48:14:14	direct_object	head-to-dependent	high	يَشَاءُ | مَنْ	local_syntax	مَن is also the object inside يَشَآءُ.
ae:v3:s048:014:pass1:attach:a10	q:48:14:17	q:48:14:18	subject	head-to-dependent	high	وَكَانَ | اللَّهُ	case_government	ٱللَّهُ is the ism of كَانَ.
ae:v3:s048:014:pass1:attach:a11	q:48:14:17	q:48:14:19	kana_predicate	head-to-dependent	high	وَكَانَ | غَفُورَاً	case_government	غَفُورًا is a predicate of كَانَ.
ae:v3:s048:014:pass1:attach:a12	q:48:14:17	q:48:14:20	kana_predicate	head-to-dependent	high	وَكَانَ | رَحِيمَاً	case_government;parallelism	رَّحِيمًا is the second predicate of كَانَ.
ae:v3:s048:015:pass1:attach:a1	q:48:15:1	q:48:15:2	subject	head-to-dependent	high	سَيَقُولُ | الْمُخَلَّفُونَ	agreement;word_order	ٱلْمُخَلَّفُونَ is the subject of سَيَقُولُ.
ae:v3:s048:015:pass1:attach:a2	q:48:15:4	q:48:15:6	prep_complement	head-to-dependent	high	انْطَلَقْتُمْ | مَغَانِمَ	case_government	إِلَىٰ مَغَانِمَ marks the destination of ٱنطَلَقْتُمْ.
ae:v3:s048:015:pass1:attach:a3	q:48:15:8	q:48:15:8	direct_object	head-to-dependent	high	لِتَأْخُذُوهَا	morphology	The هَا in تَأْخُذُوهَا is the object suffix.
ae:v3:s048:015:pass1:attach:a4	q:48:15:1	q:48:15:9	quoted_complement	head-to-dependent	high	سَيَقُولُ | ذَرُونَا	local_syntax	ذَرُونَا نَتَّبِعْكُمْ is the utterance of سَيَقُولُ.
ae:v3:s048:015:pass1:attach:a5	q:48:15:9	q:48:15:9	direct_object	head-to-dependent	high	ذَرُونَا	morphology	The نَا in ذَرُونَا is the object suffix.
ae:v3:s048:015:pass1:attach:a6	q:48:15:10	q:48:15:10	direct_object	head-to-dependent	high	نَتَّبِعْكُمْ	morphology	The كُمْ in نَتَّبِعْكُمْ is the object suffix.
ae:v3:s048:015:pass1:attach:a7	q:48:15:11	q:48:15:12	clausal_complement	head-to-dependent	high	يُرِيدُونَ | أَنْ	local_syntax	أَنْ يُبَدِّلُوا ... ٱللَّهِ is the complement of يُرِيدُونَ.
ae:v3:s048:015:pass1:attach:a8	q:48:15:13	q:48:15:14	direct_object	head-to-dependent	high	يُبَدِّلُوا | كَلَامَ	case_government	كَلَٰمَ is the object of يُبَدِّلُوا.
ae:v3:s048:015:pass1:attach:a9	q:48:15:14	q:48:15:15	idafa	head-to-dependent	high	كَلَامَ | اللَّهِ	morphology	ٱللَّهِ is the genitive complement of كَلَٰمَ.
ae:v3:s048:015:pass1:attach:a10	q:48:15:16	q:48:15:17	quoted_complement	head-to-dependent	high	قُلْ | لَنْ	local_syntax	لَّن تَتَّبِعُونَا ... مِن قَبْلُ is the response commanded by قُلْ.
ae:v3:s048:015:pass1:attach:a11	q:48:15:18	q:48:15:18	direct_object	head-to-dependent	high	تَتَّبِعُونَا	morphology	The نَا in تَتَّبِعُونَا is the object suffix.
ae:v3:s048:015:pass1:attach:a12	q:48:15:21	q:48:15:20	prep_complement	head-to-dependent	high	قَالَ | كَذَلِكُمْ	case_government;local_syntax	كَذَٰلِكُمْ gives the manner or content referred to by قَالَ.
ae:v3:s048:015:pass1:attach:a13	q:48:15:21	q:48:15:19	quoted_complement	head-to-dependent	high	قَالَ | كَذَلِكُمْ	local_syntax	كَذَٰلِكُمْ is the compact quoted content of قَالَ ٱللَّهُ.
ae:v3:s048:015:pass1:attach:a14	q:48:15:21	q:48:15:22	subject	head-to-dependent	high	قَالَ | اللَّهُ	case_government;word_order	ٱللَّهُ is the subject of قَالَ.
ae:v3:s048:015:pass1:attach:a15	q:48:15:21	q:48:15:24	prep_complement	head-to-dependent	high	قَالَ | قَبْلُ	case_government	مِن قَبْلُ temporally qualifies قَالَ.
ae:v3:s048:015:pass1:attach:a16	q:48:15:26	q:48:15:27	quoted_complement	head-to-dependent	high	فَسَيَقُولُونَ | بَلْ	local_syntax	بَلْ تَحْسُدُونَنَا is the utterance of فَسَيَقُولُونَ.
ae:v3:s048:015:pass1:attach:a17	q:48:15:28	q:48:15:28	direct_object	head-to-dependent	high	تَحْسُدُونَنَا	morphology	The نَا in تَحْسُدُونَنَا is the object suffix.
ae:v3:s048:015:pass1:attach:a18	q:48:15:30	q:48:15:32	kana_predicate	head-to-dependent	high	كَانُوا | يَفْقَهُونَ	local_syntax	لَا يَفْقَهُونَ is the verbal predicate of كَانُوا.
ae:v3:s048:015:pass1:attach:a19	q:48:15:32	q:48:15:34	adverbial	head-to-dependent	high	يَفْقَهُونَ | قَلِيلَاً	case_government;local_syntax	إِلَّا قَلِيلًا limits the negated يَفْقَهُونَ by an evacuated exception.
ae:v3:s048:016:pass1:attach:a1	q:48:16:1	q:48:16:3	prep_complement	head-to-dependent	high	قُلْ | لِلْمُخَلَّفِينَ	case_government	لِّلْمُخَلَّفِينَ marks the addressees of قُلْ.
ae:v3:s048:016:pass1:attach:a2	q:48:16:3	q:48:16:5	prep_complement	head-to-dependent	high	لِلْمُخَلَّفِينَ | الْأَعْرَابِ	case_government	مِنَ ٱلْأَعْرَابِ specifies which ٱلْمُخَلَّفِينَ.
ae:v3:s048:016:pass1:attach:a3	q:48:16:1	q:48:16:6	quoted_complement	head-to-dependent	high	قُلْ | سَتُدْعَوْنَ	local_syntax	سَتُدْعَوْنَ ... أَلِيمًا is the utterance commanded by قُلْ.
ae:v3:s048:016:pass1:attach:a4	q:48:16:6	q:48:16:8	prep_complement	head-to-dependent	high	سَتُدْعَوْنَ | قَوْمٍ	case_government	إِلَى قَوْمٍ marks the goal of سَتُدْعَوْنَ.
ae:v3:s048:016:pass1:attach:a5	q:48:16:8	q:48:16:9	adjective	head-to-dependent	high	قَوْمٍ | أُولِي	agreement;case_government	أُولِي qualifies قَوْمٍ.
ae:v3:s048:016:pass1:attach:a6	q:48:16:9	q:48:16:10	idafa	head-to-dependent	high	أُولِي | بَأْسٍ	morphology	بَأْسٍ is the genitive complement of أُولِي.
ae:v3:s048:016:pass1:attach:a7	q:48:16:10	q:48:16:11	adjective	head-to-dependent	high	بَأْسٍ | شَدِيدٍ	agreement;case_government	شَدِيدٍ qualifies بَأْسٍ.
ae:v3:s048:016:pass1:attach:a8	q:48:16:12	q:48:16:12	direct_object	head-to-dependent	high	تُقَاتِلُونَهُمْ	morphology	The هُمْ in تُقَاتِلُونَهُمْ is the object suffix.
ae:v3:s048:016:pass1:attach:a9	q:48:16:12	q:48:16:14	conjoined	head-to-dependent	high	تُقَاتِلُونَهُمْ | يُسْلِمُونَ	parallelism;local_syntax	أَوْ يُسْلِمُونَ is the alternative to تُقَاتِلُونَهُمْ.
ae:v3:s048:016:pass1:attach:a10	q:48:16:18	q:48:16:18	direct_object	head-to-dependent	high	يُؤْتِكُمُ	morphology	The كُمُ in يُؤْتِكُمُ is the first object suffix.
ae:v3:s048:016:pass1:attach:a11	q:48:16:18	q:48:16:19	subject	head-to-dependent	high	يُؤْتِكُمُ | اللَّهُ	case_government;word_order	ٱللَّهُ is the subject of يُؤْتِكُمُ.
ae:v3:s048:016:pass1:attach:a12	q:48:16:18	q:48:16:20	direct_object	head-to-dependent	high	يُؤْتِكُمُ | أَجْرَاً	case_government	أَجْرًا is the explicit object given by يُؤْتِكُمُ.
ae:v3:s048:016:pass1:attach:a13	q:48:16:20	q:48:16:21	adjective	head-to-dependent	high	أَجْرَاً | حَسَنَاً	agreement;case_government	حَسَنًا qualifies أَجْرًا.
ae:v3:s048:016:pass1:attach:a14	q:48:16:24	q:48:16:26	prep_complement	head-to-dependent	high	تَتَوَلَّوْا | كَمَا	case_government;local_syntax	كَمَا attaches the comparison to تَتَوَلَّوْا.
ae:v3:s048:016:pass1:attach:a15	q:48:16:27	q:48:16:29	prep_complement	head-to-dependent	high	تَوَلَّيْتُمْ | قَبْلُ	case_government	مِّن قَبْلُ temporally qualifies تَوَلَّيْتُم.
ae:v3:s048:016:pass1:attach:a16	q:48:16:30	q:48:16:30	direct_object	head-to-dependent	high	يُعَذِّبْكُمْ	morphology	The كُمْ in يُعَذِّبْكُمْ is the object suffix.
ae:v3:s048:016:pass1:attach:a17	q:48:16:30	q:48:16:31	cognate_acc	head-to-dependent	high	يُعَذِّبْكُمْ | عَذَابَاً	case_government;formulaic_construction	عَذَابًا is the cognate accusative of يُعَذِّبْكُمْ.
ae:v3:s048:016:pass1:attach:a18	q:48:16:31	q:48:16:32	adjective	head-to-dependent	high	عَذَابَاً | أَلِيمَاً	agreement;case_government	أَلِيمًا qualifies عَذَابًا.
ae:v3:s048:017:pass1:attach:a1	q:48:17:1	q:48:17:3	prep_complement	head-to-dependent	high	لَيْسَ | الْأَعْمَى	case_government	عَلَى ٱلْأَعْمَىٰ is the burden phrase under لَيْسَ.
ae:v3:s048:017:pass1:attach:a2	q:48:17:1	q:48:17:3	kana_predicate	head-to-dependent	high	لَيْسَ | الْأَعْمَى	local_syntax	عَلَى ٱلْأَعْمَىٰ is the predicate phrase of لَيْسَ.
ae:v3:s048:017:pass1:attach:a3	q:48:17:1	q:48:17:4	subject	head-to-dependent	high	لَيْسَ | حَرَجٌ	case_government	حَرَجٌ is the deferred ism of لَيْسَ.
ae:v3:s048:017:pass1:attach:a4	q:48:17:9	q:48:17:8	prep_complement	head-to-dependent	high	حَرَجٌ | الْأَعْرَجِ	case_government	عَلَى ٱلْأَعْرَجِ is the burden phrase for the second حَرَجٌ.
ae:v3:s048:017:pass1:attach:a5	q:48:17:9	q:48:17:8	predication	head-to-dependent	high	حَرَجٌ | الْأَعْرَجِ	local_syntax	عَلَى ٱلْأَعْرَجِ predicates the negated burden for حَرَجٌ.
ae:v3:s048:017:pass1:attach:a6	q:48:17:14	q:48:17:13	prep_complement	head-to-dependent	high	حَرَجٌ | الْمَرِيضِ	case_government	عَلَى ٱلْمَرِيضِ is the burden phrase for the third حَرَجٌ.
ae:v3:s048:017:pass1:attach:a7	q:48:17:14	q:48:17:13	predication	head-to-dependent	high	حَرَجٌ | الْمَرِيضِ	local_syntax	عَلَى ٱلْمَرِيضِ predicates the negated burden for حَرَجٌ.
ae:v3:s048:017:pass1:attach:a8	q:48:17:17	q:48:17:18	direct_object	head-to-dependent	high	يُطِعِ | اللَّهَ	case_government	ٱللَّهَ is the object of يُطِعِ.
ae:v3:s048:017:pass1:attach:a9	q:48:17:18	q:48:17:20	conjoined	head-to-dependent	high	اللَّهَ | وَرَسُولَهُ	parallelism;local_syntax	وَرَسُولَهُ is conjoined with ٱللَّهَ as object of يُطِعِ.
ae:v3:s048:017:pass1:attach:a10	q:48:17:21	q:48:17:21	direct_object	head-to-dependent	high	يُدْخِلْهُ	morphology	The هُ in يُدْخِلْهُ is the first object suffix.
ae:v3:s048:017:pass1:attach:a11	q:48:17:21	q:48:17:22	direct_object	head-to-dependent	high	يُدْخِلْهُ | جَنَّاتٍ	case_government	جَنَّٰتٍ is the place-object into which يُدْخِلْهُ admits him.
ae:v3:s048:017:pass1:attach:a12	q:48:17:23	q:48:17:25	prep_complement	head-to-dependent	high	تَجْرِي | تَحْتِهَا	case_government	مِن تَحْتِهَا marks the source of تَجْرِي.
ae:v3:s048:017:pass1:attach:a13	q:48:17:23	q:48:17:26	subject	head-to-dependent	high	تَجْرِي | الْأَنْهَارُ	word_order;agreement	ٱلْأَنْهَٰرُ is the subject of تَجْرِي.
ae:v3:s048:017:pass1:attach:a14	q:48:17:22	q:48:17:23	adjective	head-to-dependent	high	جَنَّاتٍ | تَجْرِي	local_syntax	تَجْرِي ... ٱلْأَنْهَٰرُ adjectivally describes جَنَّٰتٍ.
ae:v3:s048:017:pass1:attach:a15	q:48:17:30	q:48:17:30	direct_object	head-to-dependent	high	يُعَذِّبْهُ	morphology	The هُ in يُعَذِّبْهُ is the object suffix.
ae:v3:s048:017:pass1:attach:a16	q:48:17:30	q:48:17:31	cognate_acc	head-to-dependent	high	يُعَذِّبْهُ | عَذَابَاً	case_government;formulaic_construction	عَذَابًا is the cognate accusative of يُعَذِّبْهُ.
ae:v3:s048:017:pass1:attach:a17	q:48:17:31	q:48:17:32	adjective	head-to-dependent	high	عَذَابَاً | أَلِيمَاً	agreement;case_government	أَلِيمًا qualifies عَذَابًا.
ae:v3:s048:018:pass1:attach:a1	q:48:18:3	q:48:18:4	subject	head-to-dependent	high	رَضِيَ | اللَّهُ	case_government;word_order	ٱللَّهُ is the subject of رَضِيَ.
ae:v3:s048:018:pass1:attach:a2	q:48:18:3	q:48:18:6	prep_complement	head-to-dependent	high	رَضِيَ | الْمُؤْمِنِينَ	case_government	عَنِ ٱلْمُؤْمِنِينَ is the complement of رَضِيَ.
ae:v3:s048:018:pass1:attach:a3	q:48:18:3	q:48:18:7	adverbial	head-to-dependent	high	رَضِيَ | إِذْ	local_syntax	إِذْ يربط يُبَايِعُونَكَ بزمن رَضِيَ.
ae:v3:s048:018:pass1:attach:a4	q:48:18:8	q:48:18:8	direct_object	head-to-dependent	high	يُبَايِعُونَكَ	morphology	The كَ in يُبَايِعُونَكَ is the object suffix.
ae:v3:s048:018:pass1:attach:a5	q:48:18:8	q:48:18:9	adverbial	head-to-dependent	high	يُبَايِعُونَكَ | تَحْتَ	case_government;local_syntax	تَحْتَ gives the location of يُبَايِعُونَكَ.
ae:v3:s048:018:pass1:attach:a6	q:48:18:9	q:48:18:10	idafa	head-to-dependent	high	تَحْتَ | الشَّجَرَةِ	morphology	ٱلشَّجَرَةِ is the genitive complement of تَحْتَ.
ae:v3:s048:018:pass1:attach:a7	q:48:18:12	q:48:18:13	direct_object	head-to-dependent	high	فَعَلِمَ | مَا	local_syntax	مَا is the object of عَلِمَ in مَا فِي قُلُوبِهِمْ.
ae:v3:s048:018:pass1:attach:a8	q:48:18:13	q:48:18:15	prep_complement	head-to-dependent	high	مَا | قُلُوبِهِمْ	case_government	فِي قُلُوبِهِمْ is the locative predicate within مَا فِي قُلُوبِهِمْ.
ae:v3:s048:018:pass1:attach:a9	q:48:18:17	q:48:18:18	direct_object	head-to-dependent	high	فَأَنْزَلَ | السَّكِينَةَ	case_government	ٱلسَّكِينَةَ is the object of أَنزَلَ.
ae:v3:s048:018:pass1:attach:a10	q:48:18:17	q:48:18:19	prep_complement	head-to-dependent	high	فَأَنْزَلَ	case_government	عَلَيْهِمْ marks those upon whom أَنزَلَ sent the calm.
ae:v3:s048:018:pass1:attach:a11	q:48:18:21	q:48:18:21	direct_object	head-to-dependent	high	وَأَثَابَهُمْ	morphology	The هُمْ in أَثَابَهُمْ is the first object suffix.
ae:v3:s048:018:pass1:attach:a12	q:48:18:21	q:48:18:22	direct_object	head-to-dependent	high	وَأَثَابَهُمْ | فَتْحَاً	case_government	فَتْحًا is the explicit reward object of أَثَابَهُمْ.
ae:v3:s048:018:pass1:attach:a13	q:48:18:22	q:48:18:23	adjective	head-to-dependent	high	فَتْحَاً | قَرِيبَاً	agreement;case_government	قَرِيبًا qualifies فَتْحًا.
ae:v3:s048:019:pass1:attach:a1	q:48:19:2	q:48:19:3	adjective	head-to-dependent	high	وَمَغَانِمَ | كَثِيرَةً	agreement;case_government	كَثِيرَةً qualifies مَغَانِمَ.
ae:v3:s048:019:pass1:attach:a2	q:48:19:4	q:48:19:4	direct_object	head-to-dependent	high	يَأْخُذُونَهَا	morphology	The هَا in يَأْخُذُونَهَا is the object suffix referring to مَغَانِمَ.
ae:v3:s048:019:pass1:attach:a3	q:48:19:6	q:48:19:7	subject	head-to-dependent	high	وَكَانَ | اللَّهُ	case_government;word_order	ٱللَّهُ is the ism of كَانَ.
ae:v3:s048:019:pass1:attach:a4	q:48:19:6	q:48:19:8	kana_predicate	head-to-dependent	high	وَكَانَ | عَزِيزَاً	case_government	عَزِيزًا is a predicate of كَانَ.
ae:v3:s048:019:pass1:attach:a5	q:48:19:6	q:48:19:9	kana_predicate	head-to-dependent	high	وَكَانَ | حَكِيمَاً	case_government;parallelism	حَكِيمًا is the second predicate of كَانَ.
ae:v3:s048:020:pass1:attach:a1	q:48:20:1	q:48:20:1	direct_object	head-to-dependent	high	وَعَدَكُمُ	morphology	The كُمُ in وَعَدَكُمُ is the first object suffix.
ae:v3:s048:020:pass1:attach:a2	q:48:20:1	q:48:20:2	subject	head-to-dependent	high	وَعَدَكُمُ | اللَّهُ	case_government;word_order	ٱللَّهُ is the subject of وَعَدَكُمُ.
ae:v3:s048:020:pass1:attach:a3	q:48:20:1	q:48:20:3	direct_object	head-to-dependent	high	وَعَدَكُمُ | مَغَانِمَ	case_government	مَغَانِمَ is the explicit promised object of وَعَدَكُمُ.
ae:v3:s048:020:pass1:attach:a4	q:48:20:3	q:48:20:4	adjective	head-to-dependent	high	مَغَانِمَ | كَثِيرَةً	agreement;case_government	كَثِيرَةً qualifies مَغَانِمَ.
ae:v3:s048:020:pass1:attach:a5	q:48:20:5	q:48:20:5	direct_object	head-to-dependent	high	تَأْخُذُونَهَا	morphology	The هَا in تَأْخُذُونَهَا is the object suffix.
ae:v3:s048:020:pass1:attach:a6	q:48:20:3	q:48:20:5	adjective	head-to-dependent	high	مَغَانِمَ | تَأْخُذُونَهَا	local_syntax	تَأْخُذُونَهَا functions as an adjectival clause for مَغَانِمَ.
